"Credit Card Type","Credit Card Type",module,Magento_Paypal
"Credit Card Number","Credit Card Number",module,Magento_Paypal
"Expiration Date","Expiration Date",module,Magento_Paypal
"Card Verification Number","Card Verification Number",module,Magento_Paypal
"Save for later use.","Save for later use.",module,Magento_Paypal
"Billing Agreement # ","Billing Agreement # ",module,Magento_Paypal
"Agreement Information","Agreement Information",module,Magento_Paypal
"Reference ID:","Reference ID:",module,Magento_Paypal
Status:,Status:,module,Magento_Paypal
Created:,Created:,module,Magento_Paypal
Updated:,Updated:,module,Magento_Paypal
"Payment Method:","Payment Method:",module,Magento_Paypal
"Order #","Order #",module,Magento_Paypal
Date,Date,module,Magento_Paypal
"Ship To","Ship To",module,Magento_Paypal
"Order Status","Order Status",module,Magento_Paypal
"View Order","View Order",module,Magento_Paypal
"Back to Billing Agreements","Back to Billing Agreements",module,Magento_Paypal
"Payment Method","Payment Method",module,Magento_Paypal
View,View,module,Magento_Paypal
"There are no billing agreements yet.","There are no billing agreements yet.",module,Magento_Paypal
"New Billing Agreement","New Billing Agreement",module,Magento_Paypal
"You will be redirected to the payment system website.","You will be redirected to the payment system website.",module,Magento_Paypal
"-- Please Select --","-- Please Select --",module,Magento_Paypal
Create...,Create...,module,Magento_Paypal
"Your credit card will be charged for","Your credit card will be charged for",module,Magento_Paypal
"Your billing agreement # is: ","Your billing agreement # is: ",module,Magento_Paypal
"Shipping Method","Shipping Method",module,Magento_Paypal
"Please select a shipping method...","Please select a shipping method...",module,Magento_Paypal
"Sorry, no quotes are available for this order right now.","Sorry, no quotes are available for this order right now.",module,Magento_Paypal
"Shipping Address","Shipping Address",module,Magento_Paypal
Edit,Edit,module,Magento_Paypal
"Buy now with PayPal","Buy now with PayPal",module,Magento_Paypal
"Edit Payment Information","Edit Payment Information",module,Magento_Paypal
"Items in Your Shopping Cart","Items in Your Shopping Cart",module,Magento_Paypal
"Edit Shopping Cart","Edit Shopping Cart",module,Magento_Paypal
"Place Order","Place Order",module,Magento_Paypal
"Submitting order information...","Submitting order information...",module,Magento_Paypal
Item,Item,module,Magento_Paypal
Price,Price,module,Magento_Paypal
Qty,Qty,module,Magento_Paypal
Subtotal,Subtotal,module,Magento_Paypal
"Please update order data to get shipping methods and rates","Please update order data to get shipping methods and rates",module,Magento_Paypal
or,or,module,Magento_Paypal
"Checkout with PayPal","Checkout with PayPal",module,Magento_Paypal
"Please do not refresh the page until you complete payment.","Please do not refresh the page until you complete payment.",module,Magento_Paypal
"You will be required to enter your payment details after you place an order.","You will be required to enter your payment details after you place an order.",module,Magento_Paypal
Continue,Continue,module,Magento_Paypal
"Additional Options","Additional Options",module,Magento_Paypal
"-- Please Select Billing Agreement--","-- Please Select Billing Agreement--",module,Magento_Paypal
"Acceptance Mark","Acceptance Mark",module,Magento_Paypal
"What is PayPal?","What is PayPal?",module,Magento_Paypal
"Sign a billing agreement to streamline further purchases  with PayPal.","Sign a billing agreement to streamline further purchases  with PayPal.",module,Magento_Paypal
"Your shopping cart has been updated with new prices.","Your shopping cart has been updated with new prices.",module,Magento_Persistent
"We cannot load the configuration from file %1.","We cannot load the configuration from file %1.",module,Magento_Persistent
"Method ""%1"" is not defined in ""%2""","Method ""%1"" is not defined in ""%2""",module,Magento_Persistent
&nbsp;,&nbsp;,module,Magento_Persistent
"Remember Me","Remember Me",module,Magento_Persistent
"What's this?","What's this?",module,Magento_Persistent
"Check &quot;Remember Me&quot; to access your shopping cart on this computer even if you are not signed in.","Check &quot;Remember Me&quot; to access your shopping cart on this computer even if you are not signed in.",module,Magento_Persistent
"You saved the alert subscription.","You saved the alert subscription.",module,Magento_ProductAlert
"There are not enough parameters.","There are not enough parameters.",module,Magento_ProductAlert
"The alert subscription couldn't update at this time. Please try again later.","The alert subscription couldn't update at this time. Please try again later.",module,Magento_ProductAlert
"Alert subscription has been saved.","Alert subscription has been saved.",module,Magento_ProductAlert
"The product wasn't found. Verify the product and try again.","The product wasn't found. Verify the product and try again.",module,Magento_ProductAlert
"You deleted the alert subscription.","You deleted the alert subscription.",module,Magento_ProductAlert
"You will no longer receive price alerts for this product.","You will no longer receive price alerts for this product.",module,Magento_ProductAlert
"Unable to update the alert subscription.","Unable to update the alert subscription.",module,Magento_ProductAlert
"You will no longer receive stock alerts for this product.","You will no longer receive stock alerts for this product.",module,Magento_ProductAlert
"The product was not found.","The product was not found.",module,Magento_ProductAlert
"You will no longer receive stock alerts.","You will no longer receive stock alerts.",module,Magento_ProductAlert
"Invalid block type: %1","Invalid block type: %1",module,Magento_ProductAlert
"Product alerts are sent successfully.","Product alerts are sent successfully.",module,Magento_ProductAlert
"Sorry, something went wrong during mailing product alerts. Please see log for details.","Sorry, something went wrong during mailing product alerts. Please see log for details.",module,Magento_ProductAlert
"Mailing of Product Alerts","Mailing of Product Alerts",module,Magento_ProductAlert
"Price change alert! We wanted you to know that prices have changed for these products:","Price change alert! We wanted you to know that prices have changed for these products:",module,Magento_ProductAlert
Price:,Price:,module,Magento_ProductAlert
"Click here to stop alerts for this product.","Click here to stop alerts for this product.",module,Magento_ProductAlert
"Unsubscribe from all price alerts","Unsubscribe from all price alerts",module,Magento_ProductAlert
"In stock alert! We wanted you to know that these products are now available:","In stock alert! We wanted you to know that these products are now available:",module,Magento_ProductAlert
"Unsubscribe from all stock alerts","Unsubscribe from all stock alerts",module,Magento_ProductAlert
Url,Url,module,Magento_ProductVideo
Title,Title,module,Magento_ProductVideo
Description,Description,module,Magento_ProductVideo
"Preview Image","Preview Image",module,Magento_ProductVideo
"Get Video Information","Get Video Information",module,Magento_ProductVideo
"Hide from Product Page","Hide from Product Page",module,Magento_ProductVideo
Role,Role,module,Magento_ProductVideo
"YouTube and Vimeo supported.","YouTube and Vimeo supported.",module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.",module,Magento_ProductVideo
"Protocol isn't allowed","Protocol isn't allowed",module,Magento_ProductVideo
"Disallowed file type.","Disallowed file type.",module,Magento_ProductVideo
"The preview image information is unavailable. Check your connection and try again.","The preview image information is unavailable. Check your connection and try again.",module,Magento_ProductVideo
"Add Video","Add Video",module,Magento_ProductVideo
"Browse to find or drag image here","Browse to find or drag image here",module,Magento_ProductVideo
"Delete image in all store views","Delete image in all store views",module,Magento_ProductVideo
"Delete video","Delete video",module,Magento_ProductVideo
"Delete image","Delete image",module,Magento_ProductVideo
Hidden,Hidden,module,Magento_ProductVideo
"Alt Text","Alt Text",module,Magento_ProductVideo
"Image Size","Image Size",module,Magento_ProductVideo
{size},{size},module,Magento_ProductVideo
"Image Resolution","Image Resolution",module,Magento_ProductVideo
"{width}^{height} px","{width}^{height} px",module,Magento_ProductVideo
Title:,Title:,module,Magento_ProductVideo
Uploaded:,Uploaded:,module,Magento_ProductVideo
Uploader:,Uploader:,module,Magento_ProductVideo
Duration:,Duration:,module,Magento_ProductVideo
"Wrong format of the entered option data","Wrong format of the entered option data",module,Magento_QuoteBundleOptions
"Wrong format of the entered option data","Wrong format of the entered option data",module,Magento_QuoteConfigurableOptions
"Wrong format of the entered option data","Wrong format of the entered option data",module,Magento_QuoteDownloadableLinks
"Could not find a product with SKU ""%sku""","Could not find a product with SKU ""%sku""",module,Magento_QuoteGraphQl
"Could not add the product with SKU %sku to the shopping cart: %message","Could not add the product with SKU %sku to the shopping cart: %message",module,Magento_QuoteGraphQl
"Cannot add product to cart","Cannot add product to cart",module,Magento_QuoteGraphQl
"Missed ""sku"" in cart item data","Missed ""sku"" in cart item data",module,Magento_QuoteGraphQl
"Shipping address is not allowed on cart: cart contains no items for shipment.","Shipping address is not allowed on cart: cart contains no items for shipment.",module,Magento_QuoteGraphQl
"Missing key ""quantity"" in cart item data","Missing key ""quantity"" in cart item data",module,Magento_QuoteGraphQl
"Please enter a number greater than 0 in this field.","Please enter a number greater than 0 in this field.",module,Magento_QuoteGraphQl
"Guest checkout is not allowed. Register a customer account or login with existing one.","Guest checkout is not allowed. Register a customer account or login with existing one.",module,Magento_QuoteGraphQl
"Guest email for cart is missing.","Guest email for cart is missing.",module,Magento_QuoteGraphQl
"Could not find a cart with ID ""%masked_cart_id""","Could not find a cart with ID ""%masked_cart_id""",module,Magento_QuoteGraphQl
"The cart isn't active.","The cart isn't active.",module,Magento_QuoteGraphQl
"The current user cannot perform operations on cart ""%masked_cart_id""","The current user cannot perform operations on cart ""%masked_cart_id""",module,Magento_QuoteGraphQl
"The shipping address must contain either ""customer_address_id"" or ""address"".","The shipping address must contain either ""customer_address_id"" or ""address"".",module,Magento_QuoteGraphQl
"The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.","The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl
"The current customer isn't authorized.","The current customer isn't authorized.",module,Magento_QuoteGraphQl
"Required parameter ""code"" for ""payment_method"" is missing.","Required parameter ""code"" for ""payment_method"" is missing.",module,Magento_QuoteGraphQl
"The order has already been placed and is currently processing.","The order has already been placed and is currently processing.",module,Magento_QuoteGraphQl
"Could not acquire lock for the quote id: %1","Could not acquire lock for the quote id: %1",module,Magento_QuoteGraphQl
"Country is not available","Country is not available",module,Magento_QuoteGraphQl
"""Street Address"" cannot contain more than %1 lines.","""Street Address"" cannot contain more than %1 lines.",module,Magento_QuoteGraphQl
"Region is required.","Region is required.",module,Magento_QuoteGraphQl
"The specified region is not a part of the selected country or region","The specified region is not a part of the selected country or region",module,Magento_QuoteGraphQl
"The region_id does not match the selected country or region","The region_id does not match the selected country or region",module,Magento_QuoteGraphQl
"Region input is ambiguous. Specify region_id.","Region input is ambiguous. Specify region_id.",module,Magento_QuoteGraphQl
"The billing address must contain either ""customer_address_id"", ""address"", or ""same_as_shipping"".","The billing address must contain either ""customer_address_id"", ""address"", or ""same_as_shipping"".",module,Magento_QuoteGraphQl
"The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.","The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl
"Could not use the ""same_as_shipping"" option, because multiple shipping addresses have been set.","Could not use the ""same_as_shipping"" option, because multiple shipping addresses have been set.",module,Magento_QuoteGraphQl
"Could not use the ""same_as_shipping"" option, because the shipping address has not been set.","Could not use the ""same_as_shipping"" option, because the shipping address has not been set.",module,Magento_QuoteGraphQl
"Could not use the ""use_for_shipping"" option, because multiple shipping addresses have already been set.","Could not use the ""use_for_shipping"" option, because multiple shipping addresses have already been set.",module,Magento_QuoteGraphQl
"An error occurred while processing the billing address.","An error occurred while processing the billing address.",module,Magento_QuoteGraphQl
"You cannot specify multiple shipping addresses.","You cannot specify multiple shipping addresses.",module,Magento_QuoteGraphQl
"Shipping address errors","Shipping address errors",module,Magento_QuoteGraphQl
"You cannot specify multiple shipping methods.","You cannot specify multiple shipping methods.",module,Magento_QuoteGraphQl
"Required parameter ""carrier_code"" is missing.","Required parameter ""carrier_code"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""method_code"" is missing.","Required parameter ""method_code"" is missing.",module,Magento_QuoteGraphQl
"Can't assign cart to store in different website.","Can't assign cart to store in different website.",module,Magento_QuoteGraphQl
"Could not update cart item: %message","Could not update cart item: %message",module,Magento_QuoteGraphQl
"Could not find cart item with id: %1.","Could not find cart item with id: %1.",module,Magento_QuoteGraphQl
"Could not update the product with SKU %sku: %message","Could not update the product with SKU %sku: %message",module,Magento_QuoteGraphQl
"`%1` and `%2` can't be used at the same time.","`%1` and `%2` can't be used at the same time.",module,Magento_QuoteGraphQl
"Option type ""%1"" is not supported","Option type ""%1"" is not supported",module,Magento_QuoteGraphQl
"%1 doesn't implement CustomizableOptionValueInterface","%1 doesn't implement CustomizableOptionValueInterface",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" for ""cart_items"" is missing.","Required parameter ""cart_item_id"" for ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Child items may not be updated.","Child items may not be updated.",module,Magento_QuoteGraphQl
"Required parameter ""quantity"" for ""cart_items"" is missing.","Required parameter ""quantity"" for ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Gift Message cannot be updated.","Gift Message cannot be updated.",module,Magento_QuoteGraphQl
"Gift Message cannot be updated","Gift Message cannot be updated",module,Magento_QuoteGraphQl
"Required parameter ""cartId"" is missing","Required parameter ""cartId"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""cartItems"" is missing","Required parameter ""cartItems"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing","Required parameter ""cart_id"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""cart_items"" is missing","Required parameter ""cart_items"" is missing",module,Magento_QuoteGraphQl
"""model"" value should be specified","""model"" value should be specified",module,Magento_QuoteGraphQl
"Required parameter ""coupon_code"" is missing","Required parameter ""coupon_code"" is missing",module,Magento_QuoteGraphQl
"A coupon is already applied to the cart. Please remove it to apply another","A coupon is already applied to the cart. Please remove it to apply another",module,Magento_QuoteGraphQl
"Unable to assign the customer to the guest cart: %message","Unable to assign the customer to the guest cart: %message",module,Magento_QuoteGraphQl
"Missing key ""model"" in cart address data","Missing key ""model"" in cart address data",module,Magento_QuoteGraphQl
"Unsupported cart address type","Unsupported cart address type",module,Magento_QuoteGraphQl
Discount,Discount,module,Magento_QuoteGraphQl
"Missing key ""product"" in cart data","Missing key ""product"" in cart data",module,Magento_QuoteGraphQl
"Missing key ""type_id"" in product data","Missing key ""type_id"" in product data",module,Magento_QuoteGraphQl
"Product ""%product_type"" type is not supported","Product ""%product_type"" type is not supported",module,Magento_QuoteGraphQl
"The product that was requested doesn't exist. Verify the product and try again.","The product that was requested doesn't exist. Verify the product and try again.",module,Magento_QuoteGraphQl
"Cart ID length should to be 32 symbols.","Cart ID length should to be 32 symbols.",module,Magento_QuoteGraphQl
"Cart with ID ""%1"" already exists.","Cart with ID ""%1"" already exists.",module,Magento_QuoteGraphQl
"The request is allowed for logged in customer","The request is allowed for logged in customer",module,Magento_QuoteGraphQl
"Current user does not have an active cart.","Current user does not have an active cart.",module,Magento_QuoteGraphQl
"Required parameter ""source_cart_id"" is missing","Required parameter ""source_cart_id"" is missing",module,Magento_QuoteGraphQl
"Could not create empty cart for customer","Could not create empty cart for customer",module,Magento_QuoteGraphQl
"The parameter ""destination_cart_id"" cannot be empty","The parameter ""destination_cart_id"" cannot be empty",module,Magento_QuoteGraphQl
"Unable to place order: A server error stopped your order from being placed. Please try to place your order again","Unable to place order: A server error stopped your order from being placed. Please try to place your order again",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing.","Required parameter ""cart_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" is missing.","Required parameter ""cart_item_id"" is missing.",module,Magento_QuoteGraphQl
"The cart doesn't contain the item","The cart doesn't contain the item",module,Magento_QuoteGraphQl
"Required parameter ""billing_address"" is missing","Required parameter ""billing_address"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""email"" is missing","Required parameter ""email"" is missing",module,Magento_QuoteGraphQl
"Invalid email format","Invalid email format",module,Magento_QuoteGraphQl
"The request is not allowed for logged in customers","The request is not allowed for logged in customers",module,Magento_QuoteGraphQl
"Unable to place order: %message","Unable to place order: %message",module,Magento_QuoteGraphQl
"Required parameter ""shipping_addresses"" is missing","Required parameter ""shipping_addresses"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""shipping_methods"" is missing","Required parameter ""shipping_methods"" is missing",module,Magento_QuoteGraphQl
"""model"" values should be specified","""model"" values should be specified",module,Magento_QuoteGraphQl
"Required parameter ""cart_items"" is missing.","Required parameter ""cart_items"" is missing.",module,Magento_QuoteGraphQl
Error,Error,module,Magento_QuoteGraphQl
"The address failed to save. Verify the address and try again.","The address failed to save. Verify the address and try again.",module,Magento_Quote
"The product quantity should be greater than 0","The product quantity should be greater than 0",module,Magento_Quote
"Could not find a product with SKU ""%sku""","Could not find a product with SKU ""%sku""",module,Magento_Quote
"Wrong format of the entered option data","Wrong format of the entered option data",module,Magento_Quote
"Required fields are not present: sku, quantity","Required fields are not present: sku, quantity",module,Magento_Quote
"Required fields are not present EnteredOption.uid, EnteredOption.value","Required fields are not present EnteredOption.uid, EnteredOption.value",module,Magento_Quote
"The ""%1"" Cart doesn't contain products.","The ""%1"" Cart doesn't contain products.",module,Magento_Quote
"Cart isn't assigned to correct store","Cart isn't assigned to correct store",module,Magento_Quote
"'The coupon code couldn't be applied: ' .","'The coupon code couldn't be applied: ' .",module,Magento_Quote
"The coupon code couldn't be applied. Verify the coupon code and try again.","The coupon code couldn't be applied. Verify the coupon code and try again.",module,Magento_Quote
"The coupon code isn't valid. Verify the code and try again.","The coupon code isn't valid. Verify the code and try again.",module,Magento_Quote
"The coupon code couldn't be deleted. Verify the coupon code and try again.","The coupon code couldn't be deleted. Verify the coupon code and try again.",module,Magento_Quote
"You don't have the correct permissions to assign the customer to the cart.","You don't have the correct permissions to assign the customer to the cart.",module,Magento_Quote
"The shipping address is missing. Set the address and try again.","The shipping address is missing. Set the address and try again.",module,Magento_Quote
"The requested Payment Method is not available.","The requested Payment Method is not available.",module,Magento_Quote
"We found an invalid request for adding product to quote.","We found an invalid request for adding product to quote.",module,Magento_Quote
"Product that you are trying to add is not available.","Product that you are trying to add is not available.",module,Magento_Quote
"This is the wrong quote item id to update configuration.","This is the wrong quote item id to update configuration.",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.","This shipping method is not available. To use this shipping method, please contact us.",module,Magento_Quote
"The address model is not defined.","The address model is not defined.",module,Magento_Quote
"The address total model should be extended from
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.","The address total model should be extended from
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",module,Magento_Quote
"Grand Total","Grand Total",module,Magento_Quote
"Shipping & Handling (%1)","Shipping & Handling (%1)",module,Magento_Quote
"Shipping & Handling","Shipping & Handling",module,Magento_Quote
Shipping,Shipping,module,Magento_Quote
Subtotal,Subtotal,module,Magento_Quote
"We found an invalid item option format.","We found an invalid item option format.",module,Magento_Quote
"An item option with code %1 already exists.","An item option with code %1 already exists.",module,Magento_Quote
"Item qty declaration error","Item qty declaration error",module,Magento_Quote
"Some of the products below do not have all the required options.","Some of the products below do not have all the required options.",module,Magento_Quote
"Something went wrong during the item options declaration.","Something went wrong during the item options declaration.",module,Magento_Quote
"We found an item options declaration error.","We found an item options declaration error.",module,Magento_Quote
"Some of the selected options are not currently available.","Some of the selected options are not currently available.",module,Magento_Quote
"Selected option(s) or their combination is not currently available.","Selected option(s) or their combination is not currently available.",module,Magento_Quote
"Some item options or their combination are not currently available.","Some item options or their combination are not currently available.",module,Magento_Quote
"The %1 Cart doesn't contain the %2 item.","The %1 Cart doesn't contain the %2 item.",module,Magento_Quote
"The quote couldn't be saved.","The quote couldn't be saved.",module,Magento_Quote
"""%fieldName"" is required. Enter and try again.","""%fieldName"" is required. Enter and try again.",module,Magento_Quote
"The item couldn't be removed from the quote.","The item couldn't be removed from the quote.",module,Magento_Quote
"The qty value is required to update quote item.","The qty value is required to update quote item.",module,Magento_Quote
"Minimum order amount is %1","Minimum order amount is %1",module,Magento_Quote
"Invalid customer id %1","Invalid customer id %1",module,Magento_Quote
"Invalid customer address id %1","Invalid customer address id %1",module,Magento_Quote
"Invalid address id %1","Invalid address id %1",module,Magento_Quote
"Invalid quote address id %1","Invalid quote address id %1",module,Magento_Quote
"No such entity with %fieldName = %fieldValue","No such entity with %fieldName = %fieldValue",module,Magento_Quote
"The quote can't be created.","The quote can't be created.",module,Magento_Quote
"The customer can't be assigned to the cart. The cart belongs to a different store.","The customer can't be assigned to the cart. The cart belongs to a different store.",module,Magento_Quote
"The customer can't be assigned to the cart because the cart isn't anonymous.","The customer can't be assigned to the cart because the cart isn't anonymous.",module,Magento_Quote
"A server error stopped your order from being placed. Please try to place your order again.","A server error stopped your order from being placed. Please try to place your order again.",module,Magento_Quote
"Invalid state change requested","Invalid state change requested",module,Magento_Quote
"Only 1 shipping assignment can be set","Only 1 shipping assignment can be set",module,Magento_Quote
"This item price or quantity is not valid for checkout.","This item price or quantity is not valid for checkout.",module,Magento_Quote
"Something went wrong. Please try to place the order again.","Something went wrong. Please try to place the order again.",module,Magento_Quote
"Store Credit","Store Credit",module,Magento_Quote
Discount,Discount,module,Magento_Quote
Tax,Tax,module,Magento_Quote
"Invalid Quote Item id %1","Invalid Quote Item id %1",module,Magento_Quote
"The Cart includes virtual product(s) only, so a shipping address is not used.","The Cart includes virtual product(s) only, so a shipping address is not used.",module,Magento_Quote
"The shipping method can't be set. %1","The shipping method can't be set. %1",module,Magento_Quote
"The shipping method can't be set for an empty cart. Add an item to cart and try again.","The shipping method can't be set for an empty cart. Add an item to cart and try again.",module,Magento_Quote
"Failed address validation:\n%1","Failed address validation:\n%1",module,Magento_Quote
"Current customer does not have an active cart.","Current customer does not have an active cart.",module,Magento_Quote
"Entity Id does not exist","Entity Id does not exist",module,Magento_Quote
Important:,Important:,module,Magento_ReCaptchaAdminUi
"Please note, for reCAPTCHA to be enabled,
        the valid ""Google API Website Key"" and ""Google API Secret Key"" fields are required.","Please note, for reCAPTCHA to be enabled,
        the valid ""Google API Website Key"" and ""Google API Secret Key"" fields are required.",module,Magento_ReCaptchaAdminUi
"Can not resolve reCAPTCHA response.","Can not resolve reCAPTCHA response.",module,Magento_ReCaptchaCustomer
"reCAPTCHA '%1' form error: %2","reCAPTCHA '%1' form error: %2",module,Magento_ReCaptchaCustomer
"reCAPTCHA '%1' form error: %2","reCAPTCHA '%1' form error: %2",module,Magento_ReCaptchaPaypal
"Welcome, Recipient","Welcome, Recipient",module,Magento_ReCaptchaSendFriend
"Can not resolve reCAPTCHA parameter.","Can not resolve reCAPTCHA parameter.",module,Magento_ReCaptchaUi
"reCAPTCHA '%1' form error: %2","reCAPTCHA '%1' form error: %2",module,Magento_ReCaptchaUi
"UI config provider must implement %1","UI config provider must implement %1",module,Magento_ReCaptchaUi
"UI config provider for ""%type"" is not configured.","UI config provider for ""%type"" is not configured.",module,Magento_ReCaptchaUi
"Validation config provider must implement %1.","Validation config provider must implement %1.",module,Magento_ReCaptchaUi
"Validation config provider for ""%type"" is not configured.","Validation config provider for ""%type"" is not configured.",module,Magento_ReCaptchaUi
"reCAPTCHA '%1' form error: %2","reCAPTCHA '%1' form error: %2",module,Magento_ReCaptchaUser
"Password Reset Confirmation for %1","Password Reset Confirmation for %1",module,Magento_ReCaptchaUser
"ReCaptcha validation failed, please try again","ReCaptcha validation failed, please try again",module,Magento_ReCaptchaWebapiGraphQl
"ReCaptcha validation failed, please try again","ReCaptcha validation failed, please try again",module,Magento_ReCaptchaWebapiRest
"Operation is available only to integrations","Operation is available only to integrations",module,Magento_ReCaptchaWebapiRest
"""model"" value should be specified","""model"" value should be specified",module,Magento_RelatedProductGraphQl
"It is impossible to log user action","It is impossible to log user action",module,Magento_ReleaseNotification
"Error message","Error message",module,Magento_ReleaseNotification
"Driver ""%1"" does not exist","Driver ""%1"" does not exist",module,Magento_RemoteStorage
"Remote driver is not available.","Remote driver is not available.",module,Magento_RemoteStorage
"New Accounts","New Accounts",module,Magento_Reports
"Customers by number of orders","Customers by number of orders",module,Magento_Reports
"Customers by Orders Total","Customers by Orders Total",module,Magento_Reports
Filter,Filter,module,Magento_Reports
"Date Used","Date Used",module,Magento_Reports
Day,Day,module,Magento_Reports
Month,Month,module,Magento_Reports
Year,Year,module,Magento_Reports
Period,Period,module,Magento_Reports
From,From,module,Magento_Reports
To,To,module,Magento_Reports
Yes,Yes,module,Magento_Reports
No,No,module,Magento_Reports
"Empty Rows","Empty Rows",module,Magento_Reports
"Invalid date specified","Invalid date specified",module,Magento_Reports
Refresh,Refresh,module,Magento_Reports
"We can't find records for this period.","We can't find records for this period.",module,Magento_Reports
"Show Reviews","Show Reviews",module,Magento_Reports
"Products Report","Products Report",module,Magento_Reports
Downloads,Downloads,module,Magento_Reports
Product,Product,module,Magento_Reports
Link,Link,module,Magento_Reports
SKU,SKU,module,Magento_Reports
Purchases,Purchases,module,Magento_Reports
CSV,CSV,module,Magento_Reports
"Excel XML","Excel XML",module,Magento_Reports
Unlimited,Unlimited,module,Magento_Reports
"Low stock","Low stock",module,Magento_Reports
"Products Ordered","Products Ordered",module,Magento_Reports
"Most Viewed","Most Viewed",module,Magento_Reports
"Show Report","Show Report",module,Magento_Reports
Interval,Interval,module,Magento_Reports
Total,Total,module,Magento_Reports
Price,Price,module,Magento_Reports
Views,Views,module,Magento_Reports
"Refresh Statistics","Refresh Statistics",module,Magento_Reports
"Customers Reviews","Customers Reviews",module,Magento_Reports
"Reviews for %1","Reviews for %1",module,Magento_Reports
Customer,Customer,module,Magento_Reports
Title,Title,module,Magento_Reports
Detail,Detail,module,Magento_Reports
Created,Created,module,Magento_Reports
"Products Reviews","Products Reviews",module,Magento_Reports
"Products Bestsellers Report","Products Bestsellers Report",module,Magento_Reports
"Order Quantity","Order Quantity",module,Magento_Reports
"Coupons Usage Report","Coupons Usage Report",module,Magento_Reports
Subtotal,Subtotal,module,Magento_Reports
"Coupon Code","Coupon Code",module,Magento_Reports
"Price Rule","Price Rule",module,Magento_Reports
Uses,Uses,module,Magento_Reports
"Sales Subtotal","Sales Subtotal",module,Magento_Reports
"Sales Discount","Sales Discount",module,Magento_Reports
"Sales Total","Sales Total",module,Magento_Reports
Discount,Discount,module,Magento_Reports
"Total Invoiced vs. Paid Report","Total Invoiced vs. Paid Report",module,Magento_Reports
Orders,Orders,module,Magento_Reports
"Invoiced Orders","Invoiced Orders",module,Magento_Reports
"Total Invoiced","Total Invoiced",module,Magento_Reports
"Paid Invoices","Paid Invoices",module,Magento_Reports
"Unpaid Invoices","Unpaid Invoices",module,Magento_Reports
"Total Refunded Report","Total Refunded Report",module,Magento_Reports
"Refunded Orders","Refunded Orders",module,Magento_Reports
"Total Refunded","Total Refunded",module,Magento_Reports
"Online Refunds","Online Refunds",module,Magento_Reports
"Offline Refunds","Offline Refunds",module,Magento_Reports
"Total Ordered Report","Total Ordered Report",module,Magento_Reports
"Sales Items","Sales Items",module,Magento_Reports
Items,Items,module,Magento_Reports
Revenue,Revenue,module,Magento_Reports
Profit,Profit,module,Magento_Reports
Invoiced,Invoiced,module,Magento_Reports
Paid,Paid,module,Magento_Reports
Refunded,Refunded,module,Magento_Reports
"Sales Tax","Sales Tax",module,Magento_Reports
Tax,Tax,module,Magento_Reports
"Sales Shipping","Sales Shipping",module,Magento_Reports
Shipping,Shipping,module,Magento_Reports
Canceled,Canceled,module,Magento_Reports
"Total Shipped Report","Total Shipped Report",module,Magento_Reports
Carrier/Method,Carrier/Method,module,Magento_Reports
"Total Sales Shipping","Total Sales Shipping",module,Magento_Reports
"Total Shipping","Total Shipping",module,Magento_Reports
"Order Taxes Report Grouped by Tax Rate","Order Taxes Report Grouped by Tax Rate",module,Magento_Reports
Rate,Rate,module,Magento_Reports
"Tax Amount","Tax Amount",module,Magento_Reports
"Abandoned carts","Abandoned carts",module,Magento_Reports
Email,Email,module,Magento_Reports
Products,Products,module,Magento_Reports
Quantity,Quantity,module,Magento_Reports
"Applied Coupon","Applied Coupon",module,Magento_Reports
Updated,Updated,module,Magento_Reports
"IP Address","IP Address",module,Magento_Reports
Customers,Customers,module,Magento_Reports
ID,ID,module,Magento_Reports
"First Name","First Name",module,Magento_Reports
"Last Name","Last Name",module,Magento_Reports
"Items in Cart","Items in Cart",module,Magento_Reports
"Products in carts","Products in carts",module,Magento_Reports
Carts,Carts,module,Magento_Reports
Name,Name,module,Magento_Reports
"Wish Lists","Wish Lists",module,Magento_Reports
"Wish List Purchase","Wish List Purchase",module,Magento_Reports
